------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150597
Start Time 09:36:00
Start Date 8/5/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 09:37:35
Download Date 8/5/18
Current Memory Address: 0
Current Battery Voltage: 4.15     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.789,0.344,0.375
0.781,0.395,0.383
0.777,0.395,0.414
0.809,0.367,0.426
0.805,0.359,0.395
0.82,0.375,0.391
0.793,0.289,0.418
0.754,0.207,0.414
0.742,0.219,0.324
0.758,0.277,0.285
0.75,0.277,0.309
0.762,0.246,0.375
0.73,0.266,0.328
0.723,0.352,0.281
0.75,0.387,0.273
0.773,0.352,0.262
0.813,0.289,0.258
0.859,0.281,0.234
0.949,0.375,0.16
1.02,0.418,0.156
1.102,0.391,0.234
1.137,0.379,0.266
1.145,0.402,0.281
1.148,0.363,0.34
1.16,0.355,0.34
1.145,0.438,0.309
1.125,0.434,0.313
1.141,0.414,0.301
1.133,0.438,0.293
1.078,0.426,0.324
1.066,0.371,0.328
1.02,0.309,0.336
0.984,0.273,0.316
0.965,0.215,0.293
0.992,0.172,0.246
0.988,0.168,0.156
1.004,0.172,0.078
1.012,0.172,0.063
0.973,0.117,0.066
0.926,0.137,0.059
0.859,0.207,0.02
0.871,0.258,-0.004
0.848,0.203,-0.039
0.801,0.113,-0.07
0.789,0.059,-0.109
0.758,-0.016,-0.148
0.758,-0.09,-0.18
0.762,-0.176,-0.199
0.781,-0.223,-0.215
0.797,-0.238,-0.207
0.797,-0.219,-0.191
0.793,-0.148,-0.188
0.758,-0.063,-0.195
0.75,-0.066,-0.16
0.781,-0.137,-0.086
0.805,-0.133,-0.023
0.824,-0.09,0.035
0.805,-0.047,0.074
0.754,-0.02,0.078
0.75,0.059,0.039
0.777,0.176,0.031
0.707,0.16,0.059
0.73,0.203,0.059
0.746,0.266,0.082
0.754,0.258,0.105
0.785,0.238,0.098
0.797,0.266,0.074
0.734,0.313,0.063
0.703,0.285,0.051
0.742,0.277,0.027
0.785,0.27,0.047
0.871,0.039,0.066
1.102,-0.418,0.16
1.207,-0.844,0.297
1.219,-0.977,0.234
1.184,-0.258,0.102
0.969,0.582,0.086
1.086,0.738,0.102
1.027,0.605,0.164
0.836,0.605,0.16
0.77,0.27,0.223
0.82,-0.387,0.223
0.945,-0.57,0.141
1,-0.352,-0.004
1.043,-0.082,-0.086
1.086,0.059,-0.145
1.16,0.117,-0.254
1.316,0.207,-0.371
1.492,0.293,-0.43
1.551,0.422,-0.453
1.523,0.531,-0.422
1.484,0.555,-0.348
1.465,0.516,-0.273
1.477,0.402,-0.211
1.496,0.27,-0.105
1.508,0.137,0.004
1.555,-0.051,0.082
1.668,-0.281,0.086
1.801,-0.398,-0.051
1.801,-0.582,-0.18
1.602,-0.668,-0.16
1.332,-0.422,-0.082
1.215,-0.172,-0.152
1.332,-0.051,-0.227
1.52,-0.02,-0.324
1.637,0.02,-0.422
1.598,0.016,-0.477
1.48,-0.02,-0.484
1.367,-0.066,-0.496
1.316,-0.043,-0.508
1.285,0.016,-0.492
1.242,0.086,-0.469
1.191,0.117,-0.441
1.16,0.129,-0.402
1.137,0.133,-0.371
1.113,0.129,-0.352
1.098,0.102,-0.344
1.074,0.063,-0.336
1.063,0.023,-0.328
1.07,0.008,-0.32
1.059,0.012,-0.32
1.059,0.047,-0.336
1.059,0.102,-0.34
1.043,0.113,-0.32
1.051,0.098,-0.293
1.059,0.02,-0.277
1.063,-0.055,-0.258
1.082,-0.102,-0.234
1.129,-0.141,-0.191
1.195,-0.18,-0.148
1.258,-0.207,-0.125
1.316,-0.172,-0.113
1.371,-0.063,-0.148
1.422,0.059,-0.242
1.488,0.16,-0.313
1.508,0.133,-0.324
1.473,0.02,-0.281
1.43,-0.055,-0.215
1.395,-0.043,-0.176
1.387,0.012,-0.156
1.391,0.043,-0.137
1.379,0.031,-0.125
1.355,0.039,-0.129
1.344,0.07,-0.172
1.348,0.117,-0.223
1.34,0.125,-0.234
1.305,0.113,-0.223
1.273,0.125,-0.223
1.254,0.156,-0.215
1.238,0.195,-0.195
1.199,0.223,-0.191
1.148,0.215,-0.191
1.109,0.203,-0.191
1.094,0.191,-0.207
1.109,0.203,-0.207
1.129,0.227,-0.191
1.137,0.25,-0.176
1.133,0.273,-0.145
1.117,0.297,-0.113
1.082,0.32,-0.102
1.055,0.324,-0.094
1.035,0.32,-0.105
1.027,0.316,-0.121
1.012,0.305,-0.156
1,0.316,-0.223
0.992,0.363,-0.313
0.977,0.418,-0.434
0.953,0.477,-0.527
0.898,0.449,-0.566
0.84,0.246,-0.582
0.848,0.016,-0.547
0.883,-0.18,-0.488
0.891,-0.195,-0.492
0.875,-0.102,-0.473
0.91,-0.227,-0.453
0.965,-0.41,-0.316
0.961,-0.539,-0.184
0.934,-0.543,-0.109
0.953,-0.391,-0.074
0.984,-0.25,-0.09
1.02,-0.156,-0.086
1.031,-0.074,-0.066
1.031,0,-0.031
1.016,0.035,0.008
0.969,0.035,0.02
0.934,0.113,0.012
0.902,0.191,-0.023
0.895,0.199,-0.039
0.918,0.141,-0.016
0.953,0.121,0.031
0.957,0.176,0.07
0.938,0.262,0.082
0.922,0.406,0.059
0.91,0.5,0
0.895,0.547,-0.016
0.91,0.527,0.008
0.992,0.453,0.09
1.055,0.277,0.199
1.051,0.16,0.273
1.031,0.16,0.289
1.055,0.223,0.273
1.082,0.332,0.246
1.035,0.41,0.246
0.984,0.414,0.211
0.969,0.398,0.125
0.969,0.402,0.047
0.926,0.398,-0.031
0.859,0.395,-0.078
0.844,0.418,-0.063
0.805,0.465,-0.059
0.77,0.484,-0.039
0.719,0.48,-0.02
0.641,0.449,-0.02
0.559,0.363,-0.004
0.488,0.27,0.031
0.441,0.223,0.086
0.438,0.254,0.133
0.484,0.359,0.199
0.598,0.406,0.215
0.73,0.418,0.215
0.797,0.414,0.238
0.781,0.375,0.293
0.742,0.34,0.363
0.758,0.324,0.441
0.84,0.371,0.5
0.957,0.461,0.453
1.063,0.539,0.355
1.07,0.492,0.234
1,0.398,0.176
0.875,0.332,0.188
0.773,0.34,0.195
0.719,0.371,0.211
0.703,0.406,0.254
0.727,0.457,0.277
0.824,0.52,0.289
0.988,0.566,0.281
1.109,0.535,0.234
1.094,0.469,0.191
0.957,0.426,0.191
0.781,0.387,0.211
0.605,0.363,0.203
0.449,0.336,0.18
0.309,0.285,0.152
0.215,0.219,0.113
0.188,0.168,0.066
0.223,0.199,0
0.289,0.277,-0.055
0.355,0.316,-0.102
0.367,0.258,-0.152
0.324,0.133,-0.16
0.293,0.035,-0.121
0.34,0.039,-0.051
0.48,0.156,0.008
0.664,0.355,0.059
0.863,0.563,0.117
1.012,0.734,0.141
1.074,0.805,0.16
1.078,0.758,0.211
1.059,0.66,0.273
1.051,0.582,0.324
1.059,0.563,0.367
1.066,0.559,0.41
1.055,0.563,0.426
1.027,0.559,0.422
1.004,0.551,0.383
0.984,0.531,0.332
0.961,0.492,0.301
0.906,0.441,0.27
0.852,0.402,0.266
0.813,0.402,0.281
0.801,0.434,0.281
0.797,0.477,0.246
0.781,0.516,0.195
0.746,0.523,0.164
0.707,0.5,0.191
0.699,0.457,0.234
0.707,0.453,0.273
0.727,0.453,0.313
0.738,0.43,0.336
0.73,0.387,0.355
0.734,0.371,0.344
0.758,0.391,0.34
0.793,0.43,0.34
0.813,0.469,0.371
0.832,0.5,0.41
0.855,0.508,0.449
0.879,0.5,0.484
0.891,0.5,0.492
0.891,0.496,0.492
0.879,0.492,0.48
0.859,0.473,0.453
0.84,0.445,0.43
0.809,0.426,0.414
0.793,0.43,0.406
0.777,0.445,0.414
0.754,0.449,0.395
0.746,0.461,0.383
0.742,0.465,0.375
0.738,0.453,0.363
0.723,0.434,0.316
0.68,0.371,0.27
0.648,0.313,0.289
0.652,0.301,0.313
0.672,0.363,0.324
0.691,0.422,0.348
0.68,0.41,0.359
0.648,0.348,0.383
0.656,0.305,0.43
0.715,0.34,0.422
0.785,0.355,0.402
0.793,0.285,0.383
0.77,0.242,0.387
