------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1F27170048
Start Time 08:01:00
Start Date 8/3/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 08:02:45
Download Date 8/3/18
Current Memory Address: 0
Current Battery Voltage: 4.1     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-1.484,0.434,-0.387
-1.492,0.391,-0.387
-1.488,0.332,-0.367
-1.461,0.305,-0.328
-1.414,0.293,-0.281
-1.367,0.254,-0.234
-1.328,0.18,-0.18
-1.297,0.113,-0.141
-1.285,0.066,-0.129
-1.281,0.008,-0.148
-1.289,-0.109,-0.137
-1.262,-0.258,-0.027
-1.18,-0.328,0.113
-1.121,-0.27,0.176
-1.105,-0.094,0.16
-1.094,0.125,0.125
-1.078,0.289,0.078
-1.047,0.391,0.023
-1.035,0.453,-0.074
-1.047,0.52,-0.18
-1.078,0.566,-0.297
-1.098,0.582,-0.355
-1.063,0.574,-0.352
-1.02,0.547,-0.32
-0.98,0.453,-0.289
-0.934,0.293,-0.246
-0.887,0.176,-0.199
-0.852,0.137,-0.203
-0.875,0.152,-0.234
-0.914,0.238,-0.246
-0.926,0.359,-0.238
-0.961,0.438,-0.273
-1.047,0.395,-0.242
-1.09,0.301,-0.141
-1.094,0.246,-0.004
-1.102,0.301,0.102
-1.074,0.363,0.129
-1.039,0.383,0.102
-1.035,0.32,0.082
-0.992,0.164,0.016
-0.934,0.156,-0.082
-0.902,0.359,-0.27
-0.902,0.316,-0.449
-0.938,-0.211,-0.426
-0.93,-0.801,-0.266
-0.828,-0.848,-0.133
-0.75,-0.516,-0.301
-0.852,-0.16,-0.477
-0.938,0.246,-0.613
-0.977,0.41,-0.691
-0.98,0.18,-0.508
-0.961,-0.02,-0.266
-0.973,-0.008,-0.117
-1.039,0.129,-0.078
-1.109,0.242,-0.027
-1.094,0.234,0.082
-0.996,0.27,0.152
-0.941,0.461,0.055
-0.969,0.641,-0.035
-1.004,0.586,0.074
-0.992,0.438,0.258
-0.992,0.379,0.363
-0.977,0.395,0.383
-0.879,0.441,0.344
-0.758,0.465,0.289
-0.621,0.43,0.234
-0.492,0.367,0.156
-0.414,0.266,0.043
-0.336,0.16,-0.086
-0.191,0,-0.207
-0.008,-0.125,-0.379
0.082,-0.031,-0.531
0.043,0.215,-0.543
0.02,0.207,-0.348
0.082,0.023,-0.047
0.145,-0.145,0.184
0.141,-0.168,0.184
-0.008,0.012,0.063
-0.277,0.27,-0.109
-0.672,0.594,-0.332
-1.09,0.941,-0.543
-1.363,1.07,-0.516
-1.422,0.918,-0.215
-1.352,0.656,0.184
-1.23,0.438,0.324
-1.25,0.203,0.203
-1.34,0.02,0.203
-1.387,-0.051,0.363
-1.434,0.125,0.395
-1.453,0.379,0.203
-1.434,0.473,0.012
-1.215,0.344,0.145
-0.906,0.293,0.34
-0.691,0.434,0.492
-0.574,0.59,0.609
-0.43,0.773,0.551
-0.273,0.977,0.406
-0.219,1.059,0.305
-0.215,1.051,0.211
-0.207,1.016,0.133
-0.184,0.961,0.078
-0.188,0.906,-0.004
-0.191,0.879,-0.117
-0.195,0.875,-0.203
-0.246,0.836,-0.316
-0.422,0.586,-0.508
-0.637,0.156,-0.68
-0.805,-0.27,-0.664
-0.992,-0.477,-0.535
-1.23,-0.402,-0.246
-1.5,-0.242,0.113
-1.703,0.121,0.895
-1.883,0.738,1.266
-2.039,1.59,1.141
-2.125,2.211,0.527
-2.156,2.16,0.102
-2.195,1.363,-0.02
-2.27,0.523,0.09
-2.25,0.254,0.078
-2.156,0.434,-0.223
-1.988,0.586,-0.43
-1.746,0.426,-0.496
-1.457,0.117,-0.527
-1.137,-0.168,-0.516
-0.801,-0.426,-0.457
-0.488,-0.574,-0.41
-0.262,-0.605,-0.406
-0.098,-0.629,-0.387
0.039,-0.582,-0.422
0.137,-0.352,-0.531
0.172,-0.059,-0.789
0.168,0.273,-0.926
0.145,0.496,-0.809
0.098,0.586,-0.5
0.02,0.676,-0.078
-0.18,0.797,0.359
-0.441,0.859,0.777
-0.652,0.91,1.105
-0.824,0.922,1.328
-0.977,0.828,1.426
-1.086,0.773,1.332
-1.293,0.785,1.207
-1.508,0.836,1.09
-1.703,0.918,1.039
-1.848,1.074,1.039
-1.875,1.223,1.063
-1.832,1.168,1.043
-1.785,0.918,0.895
-1.664,0.629,0.582
-1.453,0.398,0.316
-1.215,0.262,0.129
-1.012,0.266,-0.02
-0.91,0.414,-0.133
-0.891,0.539,-0.207
-0.828,0.512,-0.219
-0.695,0.363,-0.145
-0.574,0.211,-0.063
-0.52,0.234,0.02
-0.543,0.281,0.055
-0.539,0.277,0.066
-0.434,0.238,0.055
-0.293,0.184,0.031
-0.168,0.164,0.02
-0.082,0.184,0
-0.02,0.227,-0.039
0.008,0.262,-0.051
0.012,0.246,-0.055
0,0.223,-0.035
-0.066,0.191,-0.023
-0.16,0.188,-0.016
-0.246,0.207,-0.004
-0.309,0.293,-0.012
-0.371,0.477,0.016
-0.492,0.762,0.09
-0.691,1.02,0.188
-0.914,1.145,0.277
-1.059,1.078,0.344
-1.102,0.875,0.391
-1.102,0.652,0.414
-1.102,0.504,0.426
-1.102,0.441,0.402
-1.078,0.434,0.379
-1.031,0.473,0.344
-1,0.547,0.293
-0.965,0.586,0.238
-0.941,0.617,0.188
-0.906,0.629,0.172
-0.867,0.609,0.195
-0.82,0.563,0.238
-0.77,0.508,0.281
-0.727,0.473,0.305
-0.699,0.469,0.313
-0.68,0.496,0.305
-0.68,0.52,0.293
-0.68,0.539,0.285
-0.672,0.559,0.281
-0.668,0.59,0.277
-0.672,0.598,0.293
-0.676,0.59,0.32
-0.68,0.582,0.34
-0.695,0.563,0.344
-0.719,0.547,0.34
-0.719,0.57,0.305
-0.727,0.59,0.27
-0.734,0.59,0.254
-0.742,0.586,0.234
-0.75,0.59,0.234
-0.758,0.582,0.234
-0.75,0.563,0.238
-0.742,0.527,0.238
-0.73,0.504,0.238
-0.711,0.492,0.23
-0.695,0.492,0.219
-0.672,0.488,0.199
-0.656,0.496,0.188
-0.641,0.492,0.164
-0.609,0.473,0.141
-0.57,0.414,0.121
-0.535,0.355,0.109
-0.508,0.301,0.098
-0.488,0.277,0.094
-0.473,0.309,0.086
-0.461,0.363,0.07
