------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150596
Start Time 20:36:00
Start Date 7/27/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 20:37:42
Download Date 7/27/18
Current Memory Address: 0
Current Battery Voltage: 4.16     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.223,1.031,-0.055
0.215,1.02,-0.043
0.215,1,-0.027
0.219,0.969,-0.02
0.223,0.945,-0.023
0.211,0.926,-0.039
0.207,0.914,-0.047
0.207,0.906,-0.051
0.207,0.906,-0.059
0.207,0.906,-0.055
0.215,0.895,-0.035
0.23,0.879,-0.027
0.234,0.867,-0.016
0.234,0.855,-0.008
0.219,0.855,0
0.215,0.875,0.008
0.199,0.895,0.008
0.18,0.918,0.008
0.164,0.949,0.012
0.148,0.977,0.02
0.145,0.98,0.035
0.148,0.969,0.055
0.148,0.945,0.063
0.148,0.938,0.055
0.152,0.957,0.035
0.152,0.98,0.016
0.148,0.992,0.008
0.148,0.984,0.012
0.148,0.957,0.027
0.148,0.934,0.039
0.152,0.918,0.047
0.164,0.902,0.059
0.168,0.887,0.055
0.172,0.879,0.059
0.18,0.875,0.051
0.195,0.867,0.047
0.211,0.887,0.035
0.215,0.938,0.023
0.219,0.977,0.023
0.211,0.988,0.031
0.199,0.988,0.055
0.199,0.973,0.07
0.211,0.953,0.09
0.227,0.941,0.105
0.234,0.938,0.117
0.238,0.941,0.121
0.246,0.953,0.121
0.234,0.988,0.121
0.211,1.008,0.125
0.199,0.996,0.141
0.199,0.973,0.152
0.191,0.961,0.16
0.188,0.969,0.168
0.188,0.969,0.172
0.18,0.98,0.172
0.16,0.988,0.172
0.152,0.977,0.164
0.137,0.973,0.152
0.117,0.965,0.148
0.109,0.938,0.148
0.109,0.93,0.152
0.094,0.941,0.145
0.074,0.957,0.137
0.055,0.98,0.137
0.023,1,0.141
0.004,0.996,0.148
-0.023,0.996,0.16
-0.051,1.008,0.156
-0.082,1.016,0.168
-0.113,1.035,0.168
-0.145,1.039,0.172
-0.164,1,0.191
