------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150597
Start Time 20:36:00
Start Date 7/27/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 20:37:40
Download Date 7/27/18
Current Memory Address: 0
Current Battery Voltage: 4.15     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.012,0.828,0.082
0.008,0.836,0.078
0.008,0.844,0.078
0.004,0.855,0.086
0,0.863,0.086
0,0.879,0.086
0.004,0.902,0.086
0.004,0.918,0.086
-0.004,0.922,0.086
-0.008,0.934,0.086
-0.016,0.945,0.094
-0.023,0.949,0.082
-0.023,0.957,0.082
-0.023,0.977,0.082
-0.027,0.984,0.074
-0.031,0.977,0.07
-0.035,0.977,0.063
-0.039,0.988,0.055
-0.039,1,0.047
-0.051,1.012,0.039
-0.059,1.012,0.039
-0.063,1.023,0.027
-0.074,1.039,0.02
-0.082,1.059,0.016
-0.09,1.078,0.008
-0.098,1.117,-0.004
-0.086,1.168,-0.016
-0.051,1.207,-0.023
0,1.215,-0.02
0.039,1.191,-0.008
0.063,1.148,-0.008
0.063,1.113,-0.02
0.066,1.094,-0.039
0.059,1.094,-0.059
0.039,1.102,-0.078
0.016,1.094,-0.086
-0.004,1.082,-0.086
-0.016,1.063,-0.078
-0.012,1.043,-0.066
-0.004,1.039,-0.063
0.016,1.047,-0.059
0.031,1.063,-0.051
0.047,1.055,-0.055
0.059,1.051,-0.059
0.074,1.043,-0.059
0.078,1.031,-0.063
0.082,1.035,-0.07
0.082,1.039,-0.063
0.074,1.031,-0.059
0.066,1.023,-0.051
0.066,1.02,-0.051
0.063,1.023,-0.055
0.063,1.016,-0.059
0.063,1,-0.063
0.066,0.977,-0.051
0.051,0.938,-0.039
0.031,0.906,-0.035
0.004,0.887,-0.031
-0.016,0.867,-0.027
-0.031,0.859,-0.031
-0.039,0.859,-0.047
-0.047,0.867,-0.051
-0.051,0.859,-0.043
-0.051,0.848,-0.031
-0.051,0.836,-0.027
-0.055,0.84,-0.031
-0.059,0.848,-0.035
-0.063,0.848,-0.035
-0.07,0.848,-0.035
-0.07,0.855,-0.035
-0.066,0.867,-0.043
-0.059,0.895,-0.047
-0.051,0.93,-0.059
-0.055,0.945,-0.063
-0.047,0.957,-0.063
-0.047,0.98,-0.074
-0.051,1,-0.086
-0.047,1.012,-0.105
-0.043,1.027,-0.117
-0.047,1.016,-0.113
-0.055,1.004,-0.105
-0.074,1.004,-0.098
-0.086,0.988,-0.086
-0.098,0.98,-0.082
-0.105,0.98,-0.078
-0.117,0.992,-0.078
-0.113,1.012,-0.074
-0.105,1.035,-0.07
-0.098,1.059,-0.066
-0.086,1.07,-0.059
-0.09,1.07,-0.043
-0.094,1.078,-0.035
-0.09,1.09,-0.031
-0.086,1.082,-0.027
-0.074,1.066,-0.023
-0.074,1.047,-0.008
-0.086,1.016,0.008
-0.102,0.988,0.035
-0.109,0.957,0.051
-0.105,0.938,0.059
-0.109,0.941,0.07
-0.117,0.957,0.078
-0.117,0.965,0.074
-0.094,0.984,0.07
-0.059,1.008,0.07
-0.035,1.027,0.086
-0.035,1.02,0.098
-0.047,0.996,0.102
-0.063,0.988,0.102
-0.078,0.996,0.105
-0.102,0.996,0.102
-0.121,0.996,0.102
-0.133,0.992,0.102
-0.137,0.988,0.094
